date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
2022-03-14,P029,Apparel,27.0,1319.61,123,41,0,0.0,0,3,13
2022-01-04,P042,Apparel,17.0,1192.93,32,31,0,0.0,1,1,8
2022-07-22,P037,Electronics,22.0,5960.63,204,46,0,0.0,4,7,10
2023-11-01,P042,Apparel,47.0,1187.98,58,31,0,0.0,2,11,8
2023-10-30,P006,Electronics,33.0,10284.53,203,79,0,0.0,0,10,13
2022-09-16,P019,Apparel,36.0,763.91,45,33,0,0.0,4,9,4
2022-07-23,P038,Electronics,24.0,13439.23,168,52,0,0.0,5,7,4
2023-04-25,P011,Electronics,16.0,6376.64,47,27,0,0.0,1,4,4
2022-03-05,P035,Sports,27.0,17200.6,173,76,0,0.0,5,3,5
2022-06-14,P047,Electronics,22.0,16538.26,64,21,0,0.0,1,6,6
2022-06-04,P027,Electronics,21.0,11571.78,258,62,0,0.0,5,6,14
2022-01-21,P041,Electronics,16.0,17876.0,121,68,0,0.0,4,1,2
2022-09-09,P018,Apparel,35.0,3124.29,68,20,0,0.0,4,9,4
2022-07-18,P023,Electronics,20.0,2532.02,50,32,0,0.0,0,7,4
2023-03-21,P020,Electronics,9.0,19386.47,203,45,0,0.0,1,3,8
2022-01-26,P002,Sports,19.0,5547.89,224,55,0,0.0,2,1,9
2023-05-17,P047,Electronics,16.0,17077.88,65,21,0,0.0,2,5,6
2022-05-01,P039,Home,25.0,2629.51,123,43,0,0.0,6,5,12
2023-08-27,P015,Electronics,29.0,12603.12,139,52,0,0.0,6,8,8
2022-09-07,P020,Electronics,20.0,19197.16,49,45,0,0.0,2,9,8
2023-11-10,P035,Sports,31.0,1725.92,158,76,0,0.0,4,11,5
2022-07-06,P002,Sports,24.0,5791.77,100,55,0,0.0,2,7,9
2023-09-09,P008,Beauty,57.0,2089.4,76,20,0,0.0,5,9,10
2022-11-28,P022,Electronics,42.0,14242.26,88,34,1,30.8,0,11,11
2023-04-03,P017,Electronics,26.0,18604.51,223,59,0,0.0,0,4,7
2022-12-17,P025,Apparel,70.0,1357.6,76,51,0,0.0,5,12,5
2023-10-19,P003,Home,28.0,4809.34,133,79,1,17.3,3,10,10
2023-07-13,P042,Apparel,20.0,1171.49,45,31,0,0.0,3,7,8
2022-08-04,P020,Electronics,16.0,19910.24,85,45,0,0.0,3,8,8
2022-01-20,P024,Electronics,10.0,2745.41,220,58,0,0.0,3,1,2
2022-07-08,P041,Electronics,12.0,17655.19,192,68,0,0.0,4,7,2
2022-11-14,P021,Apparel,54.0,2805.86,258,58,0,0.0,0,11,12
2022-03-25,P006,Electronics,9.0,9959.39,113,79,0,0.0,4,3,13
2023-04-06,P026,Home,17.0,7211.97,171,42,0,0.0,3,4,8
2022-08-05,P025,Apparel,30.0,1380.0,186,51,0,0.0,4,8,5
2023-04-27,P005,Electronics,15.0,8372.86,288,72,0,0.0,3,4,9
2022-02-07,P034,Sports,19.0,2430.55,137,52,0,0.0,0,2,2
2023-07-15,P038,Electronics,15.0,13213.68,233,52,0,0.0,5,7,4
2023-08-14,P025,Apparel,36.0,1360.73,107,51,0,0.0,0,8,5
2022-03-29,P032,Electronics,21.0,7095.47,120,39,0,0.0,1,3,12
2023-06-25,P040,Apparel,40.0,1373.6,155,51,0,0.0,6,6,9
2023-03-30,P015,Electronics,14.0,12420.01,124,52,0,0.0,3,3,8
2023-12-14,P032,Electronics,17.0,7108.49,135,39,0,0.0,3,12,12
2023-12-30,P029,Apparel,39.0,1292.13,179,41,0,0.0,5,12,13
2023-06-10,P046,Home,24.0,1005.99,192,56,0,0.0,5,6,2
2023-08-25,P030,Electronics,17.0,23328.98,81,64,0,0.0,4,8,10
2023-03-28,P043,Electronics,18.0,13051.55,271,68,0,0.0,1,3,6
2022-11-25,P048,Apparel,87.0,1869.8,174,51,1,48.9,4,11,7
2022-05-13,P030,Electronics,16.0,23318.89,184,64,0,0.0,4,5,10
2022-11-08,P005,Electronics,34.0,8104.06,82,72,0,0.0,1,11,9
2022-11-15,P034,Sports,32.0,2438.78,129,52,0,0.0,1,11,2
2023-05-30,P046,Home,21.0,988.4,61,56,0,0.0,1,5,2
2022-06-06,P045,Electronics,18.0,15694.18,96,21,0,0.0,0,6,13
2022-07-21,P041,Electronics,24.0,18003.82,153,68,0,0.0,3,7,2
2023-01-03,P031,Apparel,32.0,724.4,59,47,0,0.0,1,1,13
2023-12-23,P013,Beauty,91.0,2292.85,214,77,0,0.0,5,12,10
2023-09-19,P013,Beauty,48.0,2332.73,229,77,0,0.0,1,9,10
2022-06-17,P006,Electronics,15.0,9969.37,259,79,0,0.0,4,6,13
2023-10-04,P041,Electronics,25.0,17904.76,263,68,0,0.0,2,10,2
2023-06-02,P049,Apparel,25.0,1132.93,56,23,0,0.0,4,6,8
2023-11-15,P044,Sports,43.0,2007.91,131,36,0,0.0,2,11,12
2023-05-15,P016,Electronics,17.0,9402.49,118,43,0,0.0,0,5,6
2022-02-25,P020,Electronics,25.0,19765.23,114,45,0,0.0,4,2,8
2023-05-24,P015,Electronics,24.0,12332.66,73,52,0,0.0,2,5,8
2023-02-06,P032,Electronics,19.0,6972.9,104,39,0,0.0,0,2,12
2023-06-11,P028,Apparel,36.0,1103.06,141,51,0,0.0,6,6,8
2023-04-28,P044,Sports,20.0,2125.21,132,36,0,0.0,4,4,12
2023-05-26,P029,Apparel,36.0,1333.55,57,41,0,0.0,4,5,13
2023-09-19,P011,Electronics,21.0,6637.53,93,27,0,0.0,1,9,4
2023-08-03,P037,Electronics,15.0,5842.5,208,46,0,0.0,3,8,10
2022-10-01,P001,Electronics,45.0,24658.49,96,45,0,0.0,5,10,13
2022-02-21,P037,Electronics,16.0,5909.64,54,46,0,0.0,0,2,10
2023-05-10,P041,Electronics,17.0,18373.96,148,68,0,0.0,2,5,2
2023-04-03,P025,Apparel,32.0,1375.65,66,51,0,0.0,0,4,5
2022-04-24,P003,Home,24.0,4884.65,187,79,0,0.0,6,4,10
2022-02-25,P049,Apparel,32.0,1174.13,36,23,0,0.0,4,2,8
2022-12-05,P029,Apparel,39.0,1335.61,-123,41,0,0.0,0,12,13
2023-10-06,P040,Apparel,46.0,1427.27,109,51,0,0.0,4,10,9
2023-02-20,P031,Apparel,20.0,714.27,169,47,0,0.0,0,2,13
2022-01-30,P005,Electronics,14.0,8112.23,281,72,0,0.0,6,1,9
2023-02-26,P017,Electronics,15.0,19131.78,133,59,0,0.0,6,2,7
2023-05-02,P031,Apparel,34.0,742.44,78,47,0,0.0,1,5,13
2022-10-26,P034,Sports,55.0,2442.73,55,52,1,26.3,2,10,2
2023-02-14,P010,Home,14.0,2113.63,89,43,0,0.0,1,2,12
2023-01-24,P047,Electronics,20.0,16978.65,-52,21,0,0.0,1,1,6
2022-04-27,P028,Apparel,30.0,1094.29,134,51,0,0.0,2,4,8
2022-01-11,P031,Apparel,28.0,744.94,153,47,0,0.0,1,1,13
2022-05-24,P009,Apparel,36.0,3394.21,45,43,0,0.0,1,5,2
2022-02-14,P020,Electronics,12.0,19515.61,167,45,0,0.0,0,2,8
2023-02-04,P018,Apparel,31.0,3119.21,58,20,0,0.0,5,2,4
2022-09-08,P040,Apparel,33.0,1428.63,183,51,0,0.0,3,9,9
2022-02-05,P012,Sports,24.0,4972.83,106,78,0,0.0,5,2,6
2022-01-06,P029,Apparel,27.0,1302.5,72,41,0,0.0,3,1,13
2022-11-30,P004,Apparel,44.0,3436.28,97,40,0,0.0,2,11,14
2023-06-12,P029,Apparel,30.0,1298.67,97,41,0,0.0,0,6,13
2022-01-07,P041,Electronics,19.0,17825.52,137,68,0,0.0,4,1,2
2023-02-22,P035,Sports,16.0,1759.0,260,76,0,0.0,2,2,5
2022-12-03,P025,Apparel,60.0,1415.19,171,51,0,0.0,5,12,5
2023-08-11,P040,Apparel,32.0,1373.74,187,51,0,0.0,4,8,9
2022-11-10,P047,Electronics,35.0,16571.31,54,21,0,0.0,3,11,6
2023-07-26,P035,Sports,23.0,1747.51,293,76,0,0.0,2,7,5
2022-03-23,P029,Apparel,26.0,1333.59,72,41,0,0.0,2,3,13
2022-05-20,P002,Sports,33.0,5830.07,177,55,0,0.0,4,5,9
2022-02-07,P032,Electronics,16.0,6967.52,129,39,0,0.0,0,2,12
2022-03-09,P011,Electronics,18.0,6485.38,95,27,0,0.0,2,3,4
2022-11-26,P034,Sports,104.0,2415.15,148,52,1,42.2,5,11,2
2023-01-22,P006,Electronics,21.0,10335.84,296,79,0,0.0,6,1,13
2022-05-23,P009,Apparel,28.0,3380.07,81,43,0,0.0,0,5,2
2023-03-20,P003,Home,19.0,4820.15,90,79,0,0.0,0,3,10
2022-03-29,P010,Home,17.0,2108.05,54,43,0,0.0,1,3,12
2022-08-19,P041,Electronics,14.0,17873.05,123,68,0,0.0,4,8,2
2023-06-13,P014,Electronics,16.0,23672.66,83,28,0,0.0,1,6,9
2022-12-19,P015,Electronics,26.0,11975.31,187,52,0,0.0,0,12,8
2022-05-25,P032,Electronics,18.0,7086.13,144,39,0,0.0,2,5,12
2023-03-25,P026,Home,23.0,7113.71,188,42,0,0.0,5,3,8
2023-01-06,P028,Apparel,19.0,1095.51,216,51,0,0.0,4,1,8
2023-08-15,P013,Beauty,27.0,2326.78,271,77,0,0.0,1,8,10
2023-06-28,P001,Electronics,12.0,24570.6,89,45,0,0.0,2,6,13
2022-02-20,P021,Apparel,33.0,2725.89,189,58,0,0.0,6,2,12
2023-07-29,P044,Sports,35.0,2123.38,55,36,0,0.0,5,7,12
2023-11-12,P044,Sports,64.0,2082.0,52,36,1,24.9,6,11,12
2022-06-09,P011,Electronics,19.0,6440.92,53,27,0,0.0,3,6,4
2023-07-18,P036,Beauty,36.0,964.66,26,22,0,0.0,1,7,8
2023-09-06,P009,Apparel,29.0,3527.54,143,43,0,0.0,2,9,2
2022-06-12,P042,Apparel,45.0,1213.5,111,31,0,0.0,6,6,8
2023-11-13,P003,Home,54.0,4768.7,130,79,1,36.5,0,11,10
2023-09-03,P020,Electronics,25.0,19423.67,163,45,0,0.0,6,9,8
2023-05-08,P017,Electronics,15.0,18356.35,166,59,0,0.0,0,5,7
2023-01-20,P043,Electronics,21.0,13341.56,240,68,0,0.0,4,1,6
2023-01-06,P021,Apparel,17.0,2715.97,258,58,0,0.0,4,1,12
2022-02-18,P047,Electronics,16.0,16463.79,25,21,0,0.0,4,2,6
2022-01-05,P029,Apparel,24.0,1289.89,99,41,0,0.0,2,1,13
2022-09-07,P008,Beauty,45.0,2070.56,40,20,0,0.0,2,9,10
2022-07-13,P050,Electronics,13.0,19269.25,325,78,0,0.0,2,7,2
2023-02-01,P046,Home,29.0,991.55,144,56,0,0.0,2,2,2
2023-05-01,P023,Electronics,14.0,2648.27,46,32,0,0.0,0,5,4
2022-05-22,P022,Electronics,21.0,13890.86,95,34,0,0.0,6,5,11
2023-07-11,P037,Electronics,17.0,5895.77,75,46,0,0.0,1,7,10
2022-12-10,P039,Home,45.0,2599.85,48,43,0,0.0,5,12,12
2023-10-30,P044,Sports,31.0,2126.76,156,36,0,0.0,0,10,12
2022-07-19,P011,Electronics,15.0,6570.09,100,27,0,0.0,1,7,4
2022-01-28,P025,Apparel,39.0,1376.42,185,51,0,0.0,4,1,5
2022-07-24,P007,Electronics,24.0,14174.29,173,60,0,0.0,6,7,14
2023-09-11,P003,Home,19.0,4708.44,89,79,0,0.0,0,9,10
2022-01-03,P043,Electronics,21.0,13724.12,142,68,0,0.0,0,1,6
2022-09-10,P015,Electronics,16.0,12676.61,112,52,0,0.0,5,9,8
2023-02-12,P038,Electronics,18.0,12779.35,56,52,0,0.0,6,2,4
2022-07-03,P048,Apparel,38.0,1903.71,74,51,0,0.0,6,7,7
2022-07-01,P021,Apparel,31.0,2717.77,192,58,0,0.0,4,7,12
2022-01-23,P035,Sports,25.0,1749.37,117,76,0,0.0,6,1,5
2023-02-06,P007,Electronics,22.0,14706.35,161,60,0,0.0,0,2,14
2022-03-08,P031,Apparel,21.0,724.65,54,47,0,0.0,1,3,13
2023-10-31,P033,Electronics,27.0,9198.71,93,74,0,0.0,1,10,13
2023-04-26,P023,Electronics,19.0,2517.97,60,32,0,0.0,2,4,4
2022-03-07,P038,Electronics,11.0,12799.53,136,52,0,0.0,0,3,4
2023-03-20,P012,Sports,18.0,4704.21,249,78,0,0.0,0,3,6
2022-11-20,P008,Beauty,81.0,2084.72,0,20,0,0.0,6,11,10
2022-03-04,P008,Beauty,42.0,2057.21,37,20,0,0.0,4,3,10
2022-06-06,P036,Beauty,31.0,976.91,54,22,0,0.0,0,6,8
2022-01-12,P021,Apparel,25.0,2765.15,210,58,0,0.0,2,1,12
2023-09-08,P008,Beauty,45.0,1994.45,56,20,0,0.0,4,9,10
2023-05-18,P006,Electronics,8.0,10170.56,126,79,0,0.0,3,5,13
2023-02-18,P039,Home,20.0,2538.9,53,43,0,0.0,5,2,12
2022-06-24,P008,Beauty,46.0,2042.68,33,20,0,0.0,4,6,10
2023-09-16,P036,Beauty,48.0,1001.22,24,22,0,0.0,5,9,8
2023-01-17,P008,Beauty,34.0,2040.09,83,20,0,0.0,1,1,10
2023-03-02,P042,Apparel,32.0,1210.35,83,31,0,0.0,3,3,8
2022-05-31,P025,Apparel,33.0,1392.36,96,51,0,0.0,1,5,5
2023-07-16,P013,Beauty,42.0,2337.32,212,77,0,0.0,6,7,10
2023-04-12,P005,Electronics,16.0,8145.83,87,72,0,0.0,2,4,9
2023-12-18,P014,Electronics,30.0,23248.88,39,28,0,0.0,0,12,9
2023-06-22,P021,Apparel,30.0,2775.53,95,58,0,0.0,3,6,12
2023-08-06,P003,Home,31.0,4813.24,238,79,0,0.0,6,8,10
2022-08-24,P030,Electronics,24.0,22853.05,88,64,0,0.0,2,8,10
2023-06-04,P038,Electronics,18.0,13372.84,123,52,0,0.0,6,6,4
2022-11-07,P006,Electronics,27.0,10332.4,159,79,0,0.0,0,11,13
2022-05-16,P031,Apparel,31.0,724.54,126,47,0,0.0,0,5,13
2023-05-04,P046,Home,21.0,959.42,92,56,0,0.0,3,5,2
2022-08-19,P014,Electronics,16.0,23497.75,43,28,0,0.0,4,8,9
2023-09-21,P007,Electronics,28.0,14676.42,172,60,0,0.0,3,9,14
2022-04-03,P001,Electronics,28.0,24030.11,87,45,0,0.0,6,4,13
2023-02-02,P049,Apparel,25.0,1132.58,38,23,0,0.0,3,2,8
2023-05-22,P049,Apparel,28.0,1183.05,37,23,0,0.0,0,5,8
2023-01-30,P009,Apparel,24.0,3452.58,54,43,0,0.0,0,1,2
2023-02-23,P046,Home,15.0,968.24,129,56,0,0.0,3,2,2
2022-02-18,P002,Sports,20.0,5835.77,149,55,0,0.0,4,2,9
2023-10-08,P037,Electronics,31.0,5843.2,-181,46,0,0.0,6,10,10
2022-02-07,P041,Electronics,16.0,18254.8,200,68,0,0.0,0,2,2
2022-03-14,P047,Electronics,11.0,16283.52,61,21,0,0.0,0,3,6
2023-01-02,P001,Electronics,15.0,24292.45,103,45,0,0.0,0,1,13
2022-09-26,P040,Apparel,26.0,1413.81,86,51,0,0.0,0,9,9
2023-08-23,P033,Electronics,20.0,9608.81,83,74,0,0.0,2,8,13
2023-03-10,P049,Apparel,39.0,11315.8,77,23,1,42.1,4,3,8
2022-09-02,P012,Sports,27.0,4795.62,127,78,0,0.0,4,9,6
2023-03-28,P006,Electronics,17.0,10399.08,99,79,0,0.0,1,3,13
2023-10-13,P025,Apparel,47.0,1374.29,167,51,0,0.0,4,10,5
2023-07-21,P001,Electronics,15.0,24163.18,-103,45,0,0.0,4,7,13
2023-05-08,P026,Home,20.0,7515.04,46,42,0,0.0,0,5,8
2022-09-01,P050,Electronics,23.0,18947.49,125,78,0,0.0,3,9,2
2022-09-12,P003,Home,29.0,4953.25,-142,79,0,0.0,0,9,10
2022-02-13,P008,Beauty,42.0,2019.55,41,20,0,0.0,6,2,10
2023-03-03,P005,Electronics,17.0,8221.16,181,72,0,0.0,4,3,9
2023-08-16,P038,Electronics,21.0,12949.86,80,52,0,0.0,2,8,4
2022-12-26,P027,Electronics,53.0,11505.66,236,62,1,41.8,0,12,14
2023-02-25,P049,Apparel,33.0,1138.81,65,23,0,0.0,5,2,8
2023-12-20,P043,Electronics,22.0,13832.95,120,68,0,0.0,2,12,6
2023-11-25,P012,Sports,81.0,4794.86,245,78,1,41.4,5,11,6
2022-05-27,P021,Apparel,28.0,2757.3,80,58,0,0.0,4,5,12
2022-10-21,P049,Apparel,39.0,1142.13,87,23,0,0.0,4,10,8
2022-06-17,P016,Electronics,29.0,9300.42,169,43,0,0.0,4,6,6
2022-12-22,P001,Electronics,32.0,24454.45,194,45,0,0.0,3,12,13
2022-06-08,P011,Electronics,23.0,6488.64,72,27,0,0.0,2,6,4
2023-12-17,P023,Electronics,41.0,2570.08,94,32,0,0.0,6,12,4
2022-04-26,P024,Electronics,15.0,2765.18,187,58,0,0.0,1,4,2
2023-02-10,P022,Electronics,9.0,14344.65,41,34,0,0.0,4,2,11
2022-04-17,P020,Electronics,16.0,19883.77,81,45,0,0.0,6,4,8
2022-05-02,P034,Sports,24.0,2501.63,131,52,0,0.0,0,5,2
2022-12-30,P042,Apparel,41.0,1182.18,103,31,0,0.0,4,12,8
2023-01-08,P006,Electronics,12.0,10482.0,371,79,0,0.0,6,1,13
2023-02-17,P017,Electronics,17.0,18886.36,172,59,0,0.0,4,2,7
2023-01-19,P020,Electronics,18.0,19401.01,87,45,0,0.0,3,1,8
2022-04-03,P049,Apparel,31.0,1121.94,66,23,0,0.0,6,4,8
2022-09-12,P024,Electronics,22.0,2727.01,106,58,0,0.0,0,9,2
2023-11-19,P008,Beauty,86.0,2082.83,0,20,0,0.0,6,11,10
2023-11-09,P028,Apparel,39.0,1126.42,65,51,0,0.0,3,11,8
2022-02-21,P035,Sports,23.0,1722.06,200,76,0,0.0,0,2,5
2022-10-22,P050,Electronics,29.0,18936.37,83,78,0,0.0,5,10,2
2023-04-24,P049,Apparel,29.0,1154.31,44,23,0,0.0,0,4,8
2022-11-21,P047,Electronics,33.0,16566.85,33,21,0,0.0,0,11,6
2022-10-02,P016,Electronics,65.0,9155.42,105,43,1,45.1,6,10,6
2022-08-19,P047,Electronics,20.0,16924.98,47,21,0,0.0,4,8,6
2023-11-22,P040,Apparel,60.0,1365.07,64,51,0,0.0,2,11,9
2022-04-10,P021,Apparel,40.0,2761.31,110,58,0,0.0,6,4,12
2022-12-13,P007,Electronics,27.0,14815.54,77,60,0,0.0,1,12,14
2022-06-01,P049,Apparel,36.0,1134.57,91,23,0,0.0,2,6,8
2022-04-22,P020,Electronics,14.0,19719.34,59,45,0,0.0,4,4,8
2022-02-01,P003,Home,23.0,4742.11,259,79,0,0.0,1,2,10
2023-10-01,P032,Electronics,43.0,6859.3,124,39,0,0.0,6,10,12
2022-07-13,P038,Electronics,12.0,13530.89,192,52,0,0.0,2,7,4
2022-12-30,P002,Sports,43.0,5586.31,84,55,0,0.0,4,12,9
2023-09-20,P011,Electronics,14.0,6481.56,-79,27,0,0.0,2,9,4
2022-12-28,P021,Apparel,55.0,2813.05,77,58,0,0.0,2,12,12
2023-06-28,P043,Electronics,15.0,13514.32,73,68,0,0.0,2,6,6
2023-08-14,P041,Electronics,21.0,18625.42,146,68,0,0.0,0,8,2
2023-02-07,P022,Electronics,19.0,14067.24,65,34,0,0.0,1,2,11
2022-09-09,P042,Apparel,38.0,1171.73,74,31,0,0.0,4,9,8
2023-05-24,P024,Electronics,18.0,2768.66,132,58,0,0.0,2,5,2
2023-06-09,P024,Electronics,13.0,2695.91,82,58,0,0.0,4,6,2
2023-07-09,P021,Apparel,40.0,2814.28,-111,58,0,0.0,6,7,12
2023-02-05,P031,Apparel,36.0,724.75,209,47,0,0.0,6,2,13
2022-03-09,P019,Apparel,29.0,762.03,86,33,0,0.0,2,3,4
2023-01-29,P031,Apparel,28.0,715.16,130,47,0,0.0,6,1,13
2023-12-09,P043,Electronics,28.0,13650.33,208,68,0,0.0,5,12,6
2022-10-03,P010,Home,46.0,2025.2,54,43,1,16.4,0,10,12
2023-03-17,P034,Sports,19.0,2510.14,128,52,0,0.0,4,3,2
2023-10-05,P033,Electronics,20.0,9178.89,138,74,0,0.0,3,10,13
2023-01-17,P007,Electronics,17.0,14911.67,214,60,0,0.0,1,1,14
2022-09-01,P010,Home,32.0,2020.52,174,43,0,0.0,3,9,12
2022-04-14,P021,Apparel,30.0,2726.8,80,58,0,0.0,3,4,12
2023-02-14,P050,Electronics,10.0,19888.63,126,78,0,0.0,1,2,2
2022-02-07,P021,Apparel,24.0,2818.73,256,58,0,0.0,0,2,12
2022-10-02,P009,Apparel,63.0,3466.48,174,43,1,10.6,6,10,2
2023-10-24,P044,Sports,37.0,2085.77,55,36,0,0.0,1,10,12
2022-11-06,P027,Electronics,38.0,11510.41,84,62,0,0.0,6,11,14
2023-03-30,P050,Electronics,17.0,19346.24,167,78,0,0.0,3,3,2
2023-09-24,P015,Electronics,27.0,12531.28,68,52,0,0.0,6,9,8
2023-10-18,P033,Electronics,43.0,9603.82,173,74,1,29.3,2,10,13
2022-07-14,P048,Apparel,19.0,1879.51,94,51,0,0.0,3,7,7
2023-05-02,P038,Electronics,14.0,12909.89,117,52,0,0.0,1,5,4
2023-01-25,P002,Sports,30.0,5590.76,62,55,0,0.0,2,1,9
2022-05-29,P020,Electronics,19.0,19520.55,127,45,0,0.0,6,5,8
2022-03-26,P050,Electronics,22.0,19546.71,108,78,0,0.0,5,3,2
2023-01-12,P014,Electronics,27.0,22920.24,54,28,0,0.0,3,1,9
2022-01-29,P042,Apparel,27.0,1158.69,95,31,0,0.0,5,1,8
2022-02-20,P047,Electronics,17.0,16437.85,62,21,0,0.0,6,2,6
2023-08-24,P030,Electronics,15.0,23930.79,98,64,0,0.0,3,8,10
2022-03-07,P046,Home,23.0,1003.29,170,56,0,0.0,0,3,2
2022-02-13,P003,Home,22.0,4904.25,237,79,0,0.0,6,2,10
2023-03-09,P031,Apparel,31.0,741.84,95,47,1,12.5,3,3,13
2023-06-01,P020,Electronics,14.0,19255.65,56,45,0,0.0,3,6,8
2023-04-01,P039,Home,22.0,2669.15,77,43,0,0.0,5,4,12
2022-03-30,P016,Electronics,16.0,9279.45,77,43,0,0.0,2,3,6
2022-10-16,P003,Home,37.0,4678.79,130,79,0,0.0,6,10,10
2022-09-06,P003,Home,27.0,4790.9,171,79,0,0.0,1,9,10
2023-07-19,P038,Electronics,12.0,13275.91,221,52,0,0.0,2,7,4
2023-03-02,P001,Electronics,18.0,24882.34,140,45,0,0.0,3,3,13
2022-01-22,P033,Electronics,18.0,9517.04,92,74,0,0.0,5,1,13
2022-11-19,P010,Home,41.0,2116.46,104,43,0,0.0,5,11,12
2023-05-19,P037,Electronics,15.0,5871.17,133,46,0,0.0,4,5,10
2023-08-06,P039,Home,25.0,2564.03,60,43,0,0.0,6,8,12
2022-12-31,P027,Electronics,26.0,11647.03,210,62,0,0.0,5,12,14
2023-07-16,P031,Apparel,29.0,739.81,67,47,0,0.0,6,7,13
2022-12-05,P018,Apparel,42.0,3122.75,28,20,0,0.0,0,12,4
2022-12-25,P005,Electronics,68.0,8037.77,81,72,1,57.1,6,12,9
2022-12-05,P024,Electronics,28.0,2690.81,84,58,0,0.0,0,12,2
2023-10-26,P046,Home,31.0,995.55,98,56,0,0.0,3,10,2
2022-03-04,P027,Electronics,12.0,11173.57,267,62,0,0.0,4,3,14
2023-12-25,P003,Home,41.0,4715.48,350,79,1,11.1,0,12,10
2023-09-13,P034,Sports,23.0,2463.16,62,52,0,0.0,2,9,2
2022-12-03,P045,Electronics,33.0,16238.12,38,21,0,0.0,5,12,13
2022-04-28,P007,Electronics,27.0,14743.88,232,60,0,0.0,3,4,14
2022-09-22,P041,Electronics,13.0,18425.08,203,68,0,0.0,3,9,2
2023-06-13,P012,Sports,19.0,4984.58,302,78,0,0.0,1,6,6
2023-10-12,P023,Electronics,28.0,2529.85,59,32,0,0.0,3,10,4
2022-10-19,P043,Electronics,32.0,13514.88,151,68,0,0.0,2,10,6
2022-05-17,P034,Sports,28.0,25099.5,159,52,0,0.0,1,5,2
2023-05-31,P030,Electronics,14.0,22731.11,113,64,0,0.0,2,5,10
2023-06-07,P040,Apparel,31.0,1431.61,59,51,0,0.0,2,6,9
2023-09-16,P032,Electronics,20.0,7114.21,70,39,0,0.0,5,9,12
2022-04-24,P038,Electronics,18.0,13229.55,132,52,0,0.0,6,4,4
2022-06-25,P049,Apparel,38.0,1171.7,-48,23,0,0.0,5,6,8
2022-11-27,P018,Apparel,88.0,3080.73,0,20,1,32.1,6,11,4
2023-07-26,P041,Electronics,21.0,18136.98,184,68,0,0.0,2,7,2
2022-09-28,P006,Electronics,27.0,10369.48,200,79,0,0.0,2,9,13
2022-05-20,P031,Apparel,26.0,725.5,148,47,0,0.0,4,5,13
2023-02-09,P034,Sports,17.0,2525.63,57,52,0,0.0,3,2,2
2022-06-24,P003,Home,23.0,4678.29,179,79,0,0.0,4,6,10
2023-09-05,P030,Electronics,22.0,23981.72,170,64,0,0.0,1,9,10
2022-01-02,P036,Beauty,38.0,997.48,90,22,0,0.0,6,1,8
2023-10-22,P008,Beauty,70.0,2084.1,13,20,0,0.0,6,10,10
2022-08-19,P032,Electronics,19.0,7162.92,118,39,0,0.0,4,8,12
2023-10-05,P043,Electronics,32.0,13389.08,94,68,0,0.0,3,10,6
2023-05-27,P015,Electronics,20.0,12254.94,53,52,0,0.0,5,5,8
2022-06-09,P035,Sports,23.0,1729.44,314,76,0,0.0,3,6,5
2022-09-16,P049,Apparel,37.0,1134.09,25,23,0,0.0,4,9,8
2023-12-04,P005,Electronics,32.0,8073.61,171,72,0,0.0,0,12,9
2023-11-07,P034,Sports,40.0,2392.83,79,52,0,0.0,1,11,2
2023-10-01,P005,Electronics,26.0,8315.08,186,72,0,0.0,6,10,9
2023-07-26,P049,Apparel,33.0,1179.55,38,23,0,0.0,2,7,8
2023-04-16,P001,Electronics,20.0,24707.48,144,45,0,0.0,6,4,13
2023-07-17,P045,Electronics,22.0,15678.59,39,21,0,0.0,0,7,13
2023-08-13,P042,Apparel,29.0,1185.16,93,31,0,0.0,6,8,8
2023-03-10,P019,Apparel,42.0,789.27,49,33,1,36.5,4,3,4
2022-06-26,P037,Electronics,30.0,5684.01,50,46,0,0.0,6,6,10
2023-12-28,P031,Apparel,38.0,734.31,134,47,0,0.0,3,12,13
2023-08-27,P037,Electronics,22.0,5826.25,103,46,0,0.0,6,8,10
2023-12-16,P005,Electronics,40.0,8426.44,83,72,0,0.0,5,12,9
2022-10-15,P022,Electronics,30.0,13975.4,71,34,0,0.0,5,10,11
2022-10-10,P021,Apparel,41.0,2836.88,117,58,0,0.0,0,10,12
2023-09-29,P024,Electronics,24.0,2770.66,81,58,0,0.0,4,9,2
2023-08-04,P040,Apparel,29.0,1429.82,219,51,0,0.0,4,8,9
2023-06-04,P011,Electronics,23.0,6410.04,82,27,0,0.0,6,6,4
2023-06-03,P038,Electronics,34.0,13159.21,141,52,0,0.0,5,6,4
2022-12-30,P047,Electronics,30.0,17009.01,71,21,0,0.0,4,12,6
2022-07-11,P043,Electronics,20.0,13093.17,128,68,0,0.0,0,7,6
2022-12-08,P039,Home,38.0,2579.2,93,43,0,0.0,3,12,12
2022-03-20,P008,Beauty,41.0,2000.18,45,20,0,0.0,6,3,10
2022-03-10,P008,Beauty,31.0,1996.95,52,20,0,0.0,3,3,10
2022-08-08,P001,Electronics,24.0,24746.47,96,45,0,0.0,0,8,13
2022-09-11,P012,Sports,39.0,4930.09,283,78,0,0.0,6,9,6
2022-07-19,P008,Beauty,42.0,2068.67,47,20,0,0.0,1,7,10
